Id,SalePrice
1851,163489.90614317177
1852,127647.08602902647
1853,134034.61028347808
1854,173295.95654840508
1855,148446.57298948203
1856,230613.46631301264
1857,153983.63032551834
1858,136857.146617986
1859,120395.4848509986
1860,149656.43833009948
1861,120762.39957945565
1862,301096.4092988992
1863,291355.8573580144
1864,291424.69116444275
1865,356441.1604938335
1866,331883.43934913236
1867,226805.19768607485
1868,301595.42032091285
1869,204196.64787489612
1870,237067.70928029192
1871,250367.99862434537
1872,171375.74955554568
1873,238137.67441183742
1874,143098.09901761444
1875,207875.43209241575
1876,198307.24720584974
1877,209702.74189603596
1878,212305.84497364447
1879,130506.80223651037
1880,131487.05842157744
1881,247552.84841238687
1882,249179.8283678524
1883,187834.51466979634
1884,205773.32505404865
1885,260616.58180569476
1886,287221.60974900663
1887,212200.49710073555
1888,277052.92012885015
1889,163436.1099092398
1890,121354.07672282403
1891,132390.61702710704
1892,99195.64922119926
1893,130511.50614191448
1894,125680.58675472585
1895,148183.38044250742
1896,122589.9507784606
1897,111734.75121392915
1898,121792.78962787466
1899,157661.92893219338
1900,152763.05451142948
1901,165354.5644173818
1902,131739.67355946315
1903,216978.0076492118
1904,138420.33526971136
1905,190442.26569725183
1906,154064.39992399246
1907,213610.06117784232
1908,107066.28349056427
1909,129142.06019929383
1910,115811.1773788518
1911,208523.9668429103
1912,325495.76765137055
1913,147574.83444979327
1914,58873.973497435356
1915,293018.7493125152
1916,66410.16747780667
1917,253855.65736116504
1918,135026.95568208984
1919,179995.08782127255
1920,168089.37111756823
1921,405504.2951683361
1922,316896.52737956436
1923,238487.01750330615
1924,228537.64410964726
1925,213419.0555317447
1926,401391.1845342022
1927,137133.25620213887
1928,163136.05504509783
1929,125155.62124037964
1930,130391.90284512485
1931,141956.2163436907
1932,141567.87735038713
1933,177150.90881168938
1934,178084.69861148452
1935,171607.36090284513
1936,187112.17856245718
1937,189572.05796993556
1938,180980.8320080943
1939,230285.86135022918
1940,194866.5066411826
1941,172850.33856059355
1942,197120.72384269114
1943,218090.75745996222
1944,348196.11049186916
1945,396808.8167441142
1946,145164.38309803078
1947,311415.0736418863
1948,180482.7869080876
1949,246853.2067672364
1950,188242.020448846
1951,259863.4633885143
1952,218092.37123667763
1953,171584.42987018207
1954,194398.60098161048
1955,138711.70981826904
1956,305542.8826216329
1957,156174.91143913087
1958,317384.5773630238
1959,139269.03381375983
1960,109826.86434662901
1961,115362.37960186746
1962,97290.22042782095
1963,101019.70902645793
1964,107678.53553129065
1965,144048.35103425581
1966,137318.60288311276
1967,297739.792626886
1968,422070.0849152833
1969,403381.6703119323
1970,446611.7322079338
1971,465989.89361676027
1972,365542.71977285953
1973,266306.628049445
1974,323890.3897009053
1975,586296.6040171186
1976,272846.6225203235
1977,357509.67702539533
1978,353699.6910812726
1979,327451.88841569156
1980,204896.42360321814
1981,342195.4279803253
1982,223298.2793999786
1983,206989.50052838412
1984,170713.84606379646
1985,233871.06882889106
1986,223554.10668423778
1987,178922.07427586464
1988,175924.90680382992
1989,193630.83644612442
1990,212346.10126254658
1991,230448.43541785955
1992,221211.43165555087
1993,170876.35816077376
1994,235608.0633240719
1995,181266.14448353447
1996,231305.850481998
1997,296941.27762804716
1998,314370.7691525384
1999,251011.51629733943
2000,311675.7639844681
2001,247699.78844469378
2002,242047.99544974125
2003,259919.83329298158
2004,278240.07310704124
2005,219524.71022606376
2006,227121.1041217994
2007,260208.46512417382
2008,215017.07371995164
2009,191097.7823692616
2010,195700.81068950516
2011,152495.2651280966
2012,170120.4554591401
2013,179859.1798000419
2014,188574.2309484716
2015,210183.7212795489
2016,190528.40161870274
2017,196349.89180090863
2018,126059.01096434804
2019,133037.1975863043
2020,106901.2666939092
2021,108483.54168367587
2022,190404.8997576715
2023,138186.6831889363
2024,257787.8661506976
2025,350486.73708198697
2026,180444.37063482538
2027,156647.5283730799
2028,157754.73928558957
2029,171798.53622536044
2030,287320.70529568155
2031,247989.53022098402
2032,255986.87773118968
2033,270705.06136221986
2034,170789.62919986088
2035,223145.88177490007
2036,207877.8563496312
2037,218077.8274082101
2038,305871.63467476796
2039,224558.37844915673
2040,333205.18251967063
2041,291824.79695045296
2042,206827.66991204958
2043,175345.80933803294
2044,178509.245450455
2045,219495.30245925093
2046,153492.28863073274
2047,139319.68726300585
2048,135529.84203536788
2049,132718.35561314583
2050,175240.65306158693
2051,108030.68366717876
2052,124370.08302887854
2053,146935.18233302323
2054,93043.42497372077
2055,158948.06536415877
2056,149642.57065346796
2057,112442.38502103233
2058,223825.33237272935
2059,129876.5428006695
2060,173665.24415919406
2061,173459.26691254615
2062,126930.14368625535
2063,116988.10131086399
2064,135048.90489696202
2065,119665.91668367154
2066,167294.1786546488
2067,107877.31306585552
2068,135008.47784991233
2069,86509.18039173781
2070,114592.10648171426
2071,89349.90833646883
2072,133739.56255291824
2073,137259.3765683935
2074,186733.00401903654
2075,142920.42895803493
2076,123730.93973860986
2077,150058.70033141176
2078,117556.9602004479
2079,129725.97851538935
2080,118426.38881630922
2081,117762.12678670563
2082,111588.13973490347
2083,143111.25163498276
2084,108173.8788418737
2085,116678.33758208402
2086,112803.16196055875
2087,119629.55071155056
2088,88754.05077075899
2089,73010.70588833574
2090,121904.19314627539
2091,113970.82066513842
2092,123005.80884624043
2093,115169.8666691015
2094,111013.23249495318
2095,154338.21914135796
2096,82093.35659506105
2097,96153.16235983002
2098,139972.69464320285
2099,59990.44335222997
2100,79888.81740373801
2101,105863.89101890194
2102,129974.93400360554
2103,98587.96235427812
2104,133276.60926482835
2105,128441.02074105034
2106,63166.003704606854
2107,200368.09674389468
2108,113426.0180564793
2109,110409.06673425969
2110,129183.61033623289
2111,150360.27929725582
2112,137502.59835872284
2113,116467.03488385868
2114,121063.54210593531
2115,154155.83490711343
2116,119064.25218219872
2117,143439.0316586747
2118,119407.24255122432
2119,113169.92092022038
2120,120747.2215133802
2121,97410.92176871108
2122,110541.60162626256
2123,78572.21344966306
2124,153800.5492230429
2125,127729.62087617342
2126,149422.9753923662
2127,148210.4531354057
2128,122793.79487746126
2129,86458.3600158841
2130,140469.34274318704
2131,137362.4392753697
2132,120503.06996973677
2133,116870.80712154457
2134,121024.37467278405
2135,107651.7416684691
2136,72887.61109637171
2137,116190.86624627844
2138,144387.4330221804
2139,151028.57147736422
2140,143055.4450257616
2141,144308.97568196288
2142,129599.44135504188
2143,144139.07885880177
2144,108617.63047409868
2145,138310.46468046342
2146,183950.51253781372
2147,140531.572058047
2148,133808.00249546967
2149,143577.1617377367
2150,221545.65216880478
2151,111992.99149498854
2152,187586.81198885114
2153,166719.74591994443
2154,104944.59598505111
2155,139805.10458738846
2156,256229.09328690008
2157,227832.56522669265
2158,239108.80092937945
2159,220331.14032619915
2160,176479.1855225686
2161,240587.17276237343
2162,414100.48281207256
2163,371876.477703305
2164,254874.5280809959
2165,204693.71537745025
2166,150403.15569787525
2167,212141.1251416046
2168,206279.37884026187
2169,196181.08910058226
2170,223504.69135416142
2171,158385.4720814577
2172,141237.23896034638
2173,169713.97106337282
2174,227596.676811905
2175,306198.0380554842
2176,323458.15566242376
2177,239076.38369778258
2178,214455.6679630298
2179,138708.41003944163
2180,202903.34638767643
2181,192943.58342940893
2182,226948.26003338984
2183,190036.99656386062
2184,125340.29836424568
2185,138223.624090411
2186,148398.63379332525
2187,152108.82691732774
2188,154317.06911530098
2189,280967.28692892706
2190,80030.75961385807
2191,80038.27562250054
2192,85506.4122647414
2193,112806.280023911
2194,100047.26530909423
2195,106599.14398547706
2196,101928.33480775061
2197,121488.30086229385
2198,163400.63657567324
2199,189771.542942582
2200,141199.36878932788
2201,137253.31367500662
2202,212252.67068697224
2203,137217.74991935407
2204,175145.9795907597
2205,109988.69076242039
2206,130791.2572651187
2207,225049.0642220131
2208,260240.49709810977
2209,229414.16774225404
2210,114317.45731652362
2211,109935.73006741154
2212,114768.20601639246
2213,102407.27717497988
2214,124934.4777602082
2215,100002.39851135925
2216,142189.2315625551
2217,69779.68209478499
2218,87921.7797023091
2219,74561.95565628374
2220,65725.62664104522
2221,293501.71884212655
2222,262958.3824481253
2223,302654.410943728
2224,214942.18015698288
2225,122879.57242208342
2226,186037.8692335914
2227,204647.5881359656
2228,284255.81616355985
2229,253587.11761416995
2230,156837.99498081187
2231,221353.41537183133
2232,177782.83623979264
2233,170117.75433299554
2234,242190.80672209107
2235,221198.39682759353
2236,260314.24135489317
2237,329722.10831012187
2238,192260.5884924241
2239,122273.58129138699
2240,154919.47390256418
2241,159862.32329332107
2242,123095.28214883718
2243,126860.40489126102
2244,106906.19757190859
2245,97358.91820556868
2246,146688.45585245505
2247,107983.59100456668
2248,120547.01636909603
2249,119510.51411390518
2250,129730.94599880173
2251,112258.6793091457
2252,174301.49617995595
2253,155332.0443939077
2254,185027.27051058935
2255,193552.91416071242
2256,178233.95821109042
2257,197033.44684950355
2258,165263.2777898723
2259,176587.97864885
2260,142024.9258141213
2261,177195.6088075468
2262,214294.2491229632
2263,363780.264298725
2264,493473.7912262684
2265,163286.54385537741
2266,289562.7828749644
2267,373422.21283748
2268,426235.81201989064
2269,162752.77819665355
2270,199023.03678652275
2271,216144.85918270232
2272,208154.5725625919
2273,160188.35544050223
2274,181628.04302833244
2275,170048.19199726934
2276,192321.29995466082
2277,187790.12022717833
2278,144535.0404634006
2279,118643.82972356424
2280,119684.56075107963
2281,164136.17990741148
2282,182214.79082359938
2283,103817.25256957211
2284,109933.23673992419
2285,142766.3669714817
2286,120862.10806582958
2287,365848.9104595586
2288,272479.17893326335
2289,373703.9909919144
2290,448183.6199065122
2291,322043.07674654044
2292,462680.7027862093
2293,493337.5981712308
2294,394832.73193600756
2295,489220.7162085427
2296,279932.6320224352
2297,331486.6049384656
2298,341011.8229759667
2299,353105.2271050046
2300,326861.7627383418
2301,298837.5418405926
2302,248166.10198169653
2303,240758.71191706622
2304,248785.33711758573
2305,198954.92740391422
2306,191447.29268415866
2307,201604.75675936867
2308,231956.46102726585
2309,281694.4144278524
2310,214572.73331521277
2311,199075.5726999004
2312,181152.69581927228
2313,176122.687041801
2314,174327.7962950925
2315,173620.11397054445
2316,194394.43445343932
2317,190493.8318930444
2318,178008.55135452247
2319,177982.7333095539
2320,176260.1103650751
2321,259384.93316136955
2322,179226.65009481442
2323,192567.52650436835
2324,183303.73721291617
2325,218397.81289306696
2326,177047.37005193945
2327,203495.94242571565
2328,223209.8544951944
2329,190029.70954742967
2330,177286.14202356327
2331,349737.0072555596
2332,378444.27587901615
2333,301310.9491937473
2334,244670.7504285609
2335,255085.97659124227
2336,293036.27122851036
2337,196471.51530116308
2338,266234.3622271438
2339,222856.26048573022
2340,410234.90926613956
2341,223604.77803599578
2342,234231.5738778292
2343,225993.24427623174
2344,219982.54093341035
2345,230901.7855697422
2346,217258.62075043013
2347,202755.60575802263
2348,250515.9127746943
2349,181988.28971045255
2350,314095.1976075169
2351,257094.22494392176
2352,274871.0674932404
2353,249417.43819771934
2354,137939.3136069995
2355,147549.26911851583
2356,157721.5844512625
2357,193791.00594289028
2358,197731.23731038033
2359,125344.84129028894
2360,116039.67261608588
2361,140920.50511799954
2362,279948.5402295953
2363,144845.30057254963
2364,172317.11520271242
2365,228107.73224793465
2366,196886.52103776418
2367,233530.5850826301
2368,211419.109214366
2369,226085.88817226965
2370,174449.34730100475
2371,167247.78339696684
2372,183875.85131594018
2373,278498.51449834555
2374,316721.3234010143
2375,250627.75315363792
2376,292356.3359679996
2377,348787.86056370725
2378,153252.21938763207
2379,200842.6611444616
2380,151982.11681026552
2381,166595.62217717213
2382,221199.45030853056
2383,211481.1979392602
2384,253047.33198567954
2385,163409.4590600395
2386,130516.01856117653
2387,133989.02064276114
2388,100471.32123414805
2389,127650.99559921579
2390,162577.01950893912
2391,136428.44587334793
2392,112156.32645487203
2393,169082.40982270945
2394,137013.9536238095
2395,192960.0690235031
2396,144657.13338681002
2397,218580.35652997383
2398,130884.73296039728
2399,57469.57182047715
2400,58565.4825136467
2401,115836.60117627765
2402,137701.40834570225
2403,132313.4336017781
2404,151694.28841447845
2405,160890.6204219331
2406,137426.88396400222
2407,119518.9666776801
2408,141335.60336344983
2409,117651.44292793574
2410,176244.39334008773
2411,114969.70162207364
2412,150740.6691202018
2413,128534.00847369233
2414,147466.2456910692
2415,127708.87561547245
2416,124504.44179345357
2417,126669.89204593105
2418,127440.56608249927
2419,120956.03720680585
2420,116414.77631357413
2421,149171.59688105187
2422,113563.92603791913
2423,121943.93605178542
2424,161094.91147407488
2425,219338.62252819678
2426,130006.10491413198
2427,137350.80401298043
2428,174714.5850799569
2429,116174.63942547808
2430,126461.61534455129
2431,105105.04257347011
2432,142061.08494473933
2433,139911.52957024594
2434,138026.56473689876
2435,143058.80873773433
2436,101800.10041239801
2437,109924.63098747413
2438,119777.4883029079
2439,106653.73241045656
2440,117092.88972535578
2441,89639.60875421889
2442,93847.23317832082
2443,128618.3920915773
2444,133382.9098912915
2445,84534.115479539
2446,139579.40170150375
2447,186528.72028102016
2448,143553.54734119648
2449,110412.58275560102
2450,141870.31737424538
2451,121480.0696139454
2452,198357.8545482487
2453,89890.15835322221
2454,121852.55166237142
2455,124103.39985212637
2456,125863.891077921
2457,133247.61583904264
2458,121958.31108709503
2459,111826.15560966484
2460,134071.41443869105
2461,122553.79752749077
2462,132576.0247194189
2463,124835.44954873428
2464,174940.9322904355
2465,140290.8601157851
2466,116542.78229159853
2467,134066.07663017826
2468,79310.50153207105
2469,75949.53108653837
2470,187615.5789427015
2471,207685.1528474821
2472,152961.58068631648
2473,107583.69823998572
2474,80300.59974121914
2475,236168.12039320605
2476,109466.97376948968
2477,122016.70965135777
2478,156421.32275226887
2479,106383.4937150667
2480,155368.62381693017
2481,123048.85842116259
2482,128896.91644749527
2483,110814.23674233611
2484,123384.05477864151
2485,124293.70348201222
2486,157874.01318616816
2487,188666.01200444766
2488,176360.39691216798
2489,153543.69995686162
2490,146949.63747024443
2491,89624.43300633135
2492,185050.09649811426
2493,157636.099297775
2494,151158.1775483347
2495,87058.42866540578
2496,243749.54487124676
2497,148294.3480763485
2498,104505.58263414325
2499,91184.428702538
2500,122801.63897222666
2501,135800.36626735012
2502,142743.58670367143
2503,96661.48782819402
2504,175657.94695667122
2505,233257.75381851953
2506,255588.69615160555
2507,290388.1311304637
2508,259059.77962793512
2509,222472.74154010953
2510,219393.50437711083
2511,177673.08299518152
2512,203726.8690955684
2513,223437.74510283238
2514,286935.98734771454
2515,152078.3874855351
2516,170481.12335551993
2517,142629.1072135262
2518,157177.06713543544
2519,233188.32459014977
2520,217518.45125079757
2521,184960.95174326238
2522,228011.37921448858
2523,125305.35447292509
2524,139333.3985154504
2525,144628.97756117574
2526,135150.886543472
2527,117154.97925406035
2528,132322.55234403163
2529,129877.28164824104
2530,122908.18217767811
2531,247353.4765649559
2532,225860.70078404644
2533,196483.4272895072
2534,240760.2372532559
2535,299454.2049177792
2536,243167.721334277
2537,243627.93121473686
2538,179308.97325460016
2539,187155.50119268754
2540,177325.0839174121
2541,177425.94544586746
2542,167308.81855433373
2543,134540.90223911215
2544,121819.30274025182
2545,138416.66001551488
2546,125775.02225393022
2547,142198.23024767675
2548,149609.27161224728
2549,157650.9409312918
2550,849811.3275326295
2551,136409.55585551396
2552,123982.40809823704
2553,69109.18156588054
2554,102728.33316224262
2555,124550.50166353075
2556,100100.48887796735
2557,103501.28516616716
2558,150377.7634577881
2559,131880.63051619966
2560,145024.83857552026
2561,146146.00647479025
2562,137379.81439799065
2563,141176.89068359564
2564,195798.16132006183
2565,127830.99255864277
2566,166074.047633526
2567,126295.00958333138
2568,192632.82143273254
2569,241039.7993467373
2570,115339.8207293335
2571,186094.6048345821
2572,149915.40330404582
2573,215488.58865916493
2574,311058.38011492824
2575,128838.58724036632
2576,119832.94236522005
2577,160931.3083108087
2578,85926.82524167786
2579,64505.29639744881
2580,98392.77306331409
2581,112866.6450451886
2582,110893.07702095287
2583,278401.85124331614
2584,184315.37651083438
2585,187862.793225022
2586,221887.2839369366
2587,200670.7343645404
2588,144200.41755652838
2589,145870.63985418444
2590,217458.38416706084
2591,237659.72387160055
2592,221232.66032111313
2593,267845.0968593781
2594,178995.4133882552
2595,204021.79218017793
2596,311483.7813380447
2597,180072.1525326117
2598,290388.153000959
2599,339496.79228475783
2600,146047.84966229397
2601,146552.37265440184
2602,82126.03692017497
2603,93829.2952233527
2604,83831.30580277657
2605,78025.60911785132
2606,147197.47365457268
2607,196620.61492157954
2608,209153.5095549447
2609,168335.41429795139
2610,109811.6068200344
2611,137656.19938119786
2612,158241.62496935148
2613,129430.90025996126
2614,122818.25269385571
2615,157252.57488537143
2616,146824.08369747
2617,177800.80944521437
2618,224528.51225333655
2619,196966.59546620134
2620,179741.65853372504
2621,173343.74661038988
2622,179778.62876745773
2623,236964.65742090947
2624,319182.65213221125
2625,285608.72924473486
2626,173698.65577779998
2627,158993.2832432296
2628,466099.33790669683
2629,466095.7144970317
2630,355719.2849083934
2631,469213.91803415446
2632,415632.80155506777
2633,304458.5997258383
2634,436154.5000097676
2635,165868.63630232963
2636,175173.95727593912
2637,180961.83132834575
2638,270828.1907890538
2639,202353.58880141482
2640,150403.74652975798
2641,101964.59786191271
2642,186566.59374305562
2643,106387.7169939387
2644,126472.14791955116
2645,106353.50306708599
2646,95618.56308959259
2647,101175.78562900101
2648,138506.8400190248
2649,153527.27214004446
2650,139715.57810627428
2651,142363.18711837693
2652,414611.3332585151
2653,250052.838203734
2654,251505.0222257757
2655,414521.32260490267
2656,316510.5880976368
2657,345484.16612353415
2658,285217.2659757447
2659,295416.4055790557
2660,371156.8883097664
2661,343636.0772836194
2662,369803.789030666
2663,289410.6673758481
2664,273181.0058264232
2665,341781.0989782142
2666,291070.1101947897
2667,169588.81726411366
2668,179069.48203023194
2669,181312.88609157567
2670,274863.99223009136
2671,180624.23619813155
2672,197281.8479599118
2673,211703.7453383127
2674,205961.21719556977
2675,166948.3171025352
2676,191217.04756889795
2677,195549.8403232907
2678,257249.26847228364
2679,261377.7189774963
2680,274380.80224643304
2681,379856.77540873346
2682,316768.9183601598
2683,473805.04258329666
2684,308333.48936699744
2685,323505.1588169883
2686,249206.3965205963
2687,317689.5191057768
2688,208182.96640652767
2689,212469.28562020083
2690,477088.33971945423
2691,191635.71584861918
2692,137014.8138426747
2693,196926.60822254448
2694,147640.22370001022
2695,191759.0980343008
2696,183219.01140431213
2697,181873.92964455733
2698,199415.19209598383
2699,173939.72615188756
2700,156175.63347922816
2701,155747.69715392948
2702,117384.85392072446
2703,126758.4510329464
2704,147228.94059659078
2705,121796.75211963458
2706,111416.27497098237
2707,132032.23915124152
2708,134719.07873653242
2709,101826.4553387019
2710,122922.67809400559
2711,308986.79905925057
2712,388092.7519278062
2713,176796.70259908057
2714,149561.26159505616
2715,174581.69555081343
2716,150305.51409925745
2717,191500.59067467734
2718,222669.26658717208
2719,154504.6852208151
2720,188484.17553866317
2721,131016.15291770248
2722,166387.28350057945
2723,153591.8129089049
2724,124968.81578742304
2725,127660.41507088892
2726,145655.23481157946
2727,189387.60099343397
2728,181388.69987798986
2729,143534.54723975318
2730,147878.10980047306
2731,125345.99001540779
2732,129311.33896078644
2733,159969.73362101917
2734,156613.89644394146
2735,135531.42629406162
